loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,label,module_id,project_name,commit_text
13.0,2.0,1.0,2.0,32.0,130.8,0.16,6.22,21.02,813.86,0.04,45.21,7.0,0.0,0.0,0.0,8.0,9.0,18.0,14.0,3.0,0,row_631,kc1,
6.0,1.0,1.0,1.0,11.0,36.54,0.33,3.0,12.18,109.62,0.01,6.09,3.0,0.0,0.0,0.0,6.0,4.0,7.0,4.0,1.0,0,row_620,kc1,
11.0,1.0,1.0,1.0,24.0,91.38,0.22,4.5,20.31,411.19,0.03,22.84,6.0,0.0,0.0,0.0,7.0,7.0,15.0,9.0,1.0,1,row_276,kc1,
24.0,5.0,3.0,4.0,129.0,724.3,0.04,24.87,29.12,18012.97,0.24,1000.72,19.0,0.0,3.0,0.0,26.0,23.0,85.0,44.0,9.0,1,row_117,kc1,
20.0,3.0,1.0,3.0,33.0,147.16,0.11,8.75,16.82,1287.66,0.05,71.54,13.0,1.0,2.0,2.0,14.0,8.0,23.0,10.0,5.0,0,row_1891,kc1,
15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,row_977,kc1,
9.0,2.0,1.0,2.0,42.0,184.48,0.13,7.73,23.87,1425.51,0.06,79.19,6.0,0.0,1.0,0.0,10.0,11.0,25.0,17.0,3.0,1,row_110,kc1,
13.0,3.0,1.0,2.0,38.0,176.47,0.1,9.55,18.49,1684.45,0.06,93.58,9.0,0.0,2.0,0.0,14.0,11.0,23.0,15.0,5.0,0,row_923,kc1,
2.0,1.0,1.0,1.0,12.0,39.86,0.21,4.67,8.54,186.03,0.01,10.33,0.0,0.0,0.0,0.0,7.0,3.0,8.0,4.0,1.0,0,row_868,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1230,kc1,
21.0,2.0,1.0,2.0,61.0,279.68,0.16,6.43,43.51,1797.96,0.09,99.89,15.0,0.0,0.0,0.0,10.0,14.0,43.0,18.0,3.0,1,row_161,kc1,
6.0,1.0,1.0,1.0,10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,1.0,0.0,0.0,0.0,5.0,4.0,6.0,4.0,1.0,0,row_1598,kc1,
54.0,4.0,1.0,2.0,92.0,475.63,0.08,12.5,38.05,5945.41,0.16,330.3,36.0,5.0,9.0,0.0,15.0,21.0,57.0,35.0,6.0,0,row_939,kc1,
27.0,6.0,1.0,5.0,131.0,697.17,0.05,18.67,37.35,13013.89,0.23,722.99,22.0,0.0,3.0,0.0,16.0,24.0,75.0,56.0,11.0,1,row_118,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,1.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1615,kc1,
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,row_892,kc1,
15.0,2.0,1.0,2.0,25.0,95.18,0.15,6.67,14.28,634.56,0.03,35.25,10.0,0.0,1.0,0.0,8.0,6.0,15.0,10.0,3.0,0,row_1143,kc1,
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,row_1476,kc1,
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,row_983,kc1,
9.0,3.0,1.0,1.0,23.0,92.0,0.13,7.5,12.27,690.0,0.03,38.33,6.0,0.0,0.0,1.0,10.0,6.0,14.0,9.0,5.0,0,row_910,kc1,
32.0,6.0,1.0,4.0,58.0,250.67,0.09,10.64,23.57,2666.24,0.08,148.12,21.0,8.0,1.0,0.0,9.0,11.0,32.0,26.0,11.0,0,row_1418,kc1,
4.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,2.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0,row_1955,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1619,kc1,
59.0,7.0,7.0,6.0,182.0,1016.46,0.05,21.95,46.31,22309.61,0.34,1239.42,47.0,4.0,5.0,1.0,19.0,29.0,115.0,67.0,13.0,0,row_1306,kc1,
4.0,1.0,1.0,1.0,8.0,24.0,0.29,3.5,6.86,84.0,0.01,4.67,2.0,0.0,0.0,0.0,7.0,1.0,7.0,1.0,1.0,0,row_2075,kc1,
2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_884,kc1,
47.0,7.0,6.0,5.0,133.0,717.18,0.05,21.07,34.05,15107.52,0.24,839.31,39.0,1.0,5.0,0.0,19.0,23.0,82.0,51.0,13.0,0,row_1381,kc1,
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,row_861,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1613,kc1,
6.0,1.0,1.0,1.0,10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,1.0,0.0,0.0,0.0,5.0,4.0,6.0,4.0,1.0,0,row_1216,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1238,kc1,
2.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,0.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,1.0,0,row_1250,kc1,
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,row_645,kc1,
15.0,3.0,1.0,2.0,23.0,95.91,0.18,5.63,17.05,539.48,0.03,29.97,12.0,0.0,1.0,0.0,10.0,8.0,14.0,9.0,5.0,0,row_1958,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1844,kc1,
35.0,5.0,5.0,5.0,88.0,418.43,0.05,21.25,19.69,8891.64,0.14,493.98,28.0,0.0,3.0,0.0,15.0,12.0,54.0,34.0,9.0,1,row_324,kc1,
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,row_1956,kc1,
22.0,2.0,1.0,2.0,36.0,144.0,0.21,4.67,30.86,672.0,0.05,37.33,14.0,3.0,2.0,1.0,7.0,9.0,24.0,12.0,3.0,0,row_1495,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1681,kc1,
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,row_407,kc1,
8.0,1.0,1.0,1.0,4.0,8.0,2.0,0.5,16.0,4.0,0.0,0.22,5.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,0,row_672,kc1,
11.0,1.0,1.0,1.0,6.0,15.51,2.0,0.5,31.02,7.75,0.01,0.43,7.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,1.0,0,row_406,kc1,
6.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,4.0,0.0,0.0,0.0,5.0,3.0,6.0,3.0,1.0,0,row_1309,kc1,
14.0,2.0,1.0,2.0,31.0,121.11,0.13,7.5,16.14,908.35,0.04,50.46,11.0,0.0,1.0,0.0,9.0,6.0,21.0,10.0,3.0,0,row_824,kc1,
44.0,7.0,1.0,5.0,124.0,650.74,0.07,14.0,46.48,9110.4,0.22,506.13,35.0,2.0,3.0,0.0,14.0,24.0,76.0,48.0,13.0,1,row_164,kc1,
20.0,2.0,1.0,2.0,20.0,74.01,0.16,6.42,11.53,474.89,0.02,26.38,6.0,10.0,2.0,1.0,7.0,6.0,9.0,11.0,3.0,1,row_290,kc1,
39.0,5.0,3.0,5.0,86.0,430.0,0.09,11.67,36.86,5016.67,0.14,278.7,33.0,1.0,1.0,0.0,14.0,18.0,56.0,30.0,8.0,0,row_584,kc1,
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_1711,kc1,
9.0,1.0,1.0,1.0,27.0,102.8,0.17,6.0,17.13,616.79,0.03,34.27,6.0,0.0,0.0,0.0,8.0,6.0,18.0,9.0,1.0,0,row_1486,kc1,
2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_925,kc1,
27.0,3.0,1.0,3.0,46.0,216.22,0.11,9.33,23.17,2018.06,0.07,112.11,16.0,6.0,1.0,2.0,14.0,12.0,30.0,16.0,5.0,0,row_1954,kc1,
2.0,1.0,1.0,1.0,12.0,39.86,0.4,2.5,15.95,99.66,0.01,5.54,0.0,0.0,0.0,0.0,5.0,5.0,7.0,5.0,1.0,0,row_1057,kc1,
5.0,1.0,1.0,1.0,9.0,28.53,0.33,3.0,9.51,85.59,0.01,4.75,2.0,0.0,0.0,0.0,6.0,3.0,6.0,3.0,1.0,0,row_574,kc1,
16.0,1.0,1.0,1.0,40.0,175.69,0.17,6.0,29.28,1054.16,0.06,58.56,9.0,1.0,2.0,0.0,9.0,12.0,24.0,16.0,1.0,0,row_597,kc1,
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1033,kc1,
9.0,1.0,1.0,1.0,20.0,76.15,0.21,4.67,16.32,355.35,0.03,19.74,6.0,0.0,0.0,0.0,8.0,6.0,13.0,7.0,1.0,0,row_463,kc1,
2.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0,row_519,kc1,
4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,row_418,kc1,
112.0,16.0,10.0,13.0,334.0,1988.7,0.03,33.33,59.66,66290.05,0.66,3682.78,95.0,0.0,12.0,0.0,20.0,42.0,194.0,140.0,31.0,1,row_228,kc1,
2.0,1.0,1.0,1.0,3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.26,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0,row_1334,kc1,
14.0,1.0,1.0,1.0,14.0,46.51,0.4,2.5,18.6,116.27,0.02,6.46,5.0,4.0,3.0,0.0,5.0,5.0,9.0,5.0,1.0,0,row_1369,kc1,
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_484,kc1,
5.0,2.0,1.0,1.0,17.0,68.0,0.22,4.5,15.11,306.0,0.02,17.0,3.0,0.0,0.0,0.0,9.0,7.0,10.0,7.0,3.0,0,row_1721,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_2023,kc1,
9.0,1.0,1.0,1.0,20.0,76.15,0.21,4.67,16.32,355.35,0.03,19.74,6.0,0.0,0.0,0.0,8.0,6.0,13.0,7.0,1.0,0,row_1749,kc1,
15.0,3.0,1.0,1.0,28.0,106.61,0.11,9.33,11.42,994.99,0.04,55.28,9.0,0.0,4.0,0.0,8.0,6.0,14.0,14.0,5.0,0,row_1060,kc1,
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,row_1738,kc1,
7.0,2.0,1.0,2.0,8.0,20.68,0.2,5.0,4.14,103.4,0.01,5.74,5.0,0.0,0.0,0.0,5.0,1.0,6.0,2.0,3.0,0,row_1534,kc1,
92.0,10.0,3.0,10.0,219.0,1248.4,0.05,19.59,63.73,24453.88,0.42,1358.55,76.0,5.0,8.0,1.0,18.0,34.0,145.0,74.0,18.0,0,row_1271,kc1,
70.0,10.0,8.0,10.0,167.0,888.76,0.06,16.42,54.12,14596.21,0.3,810.9,61.0,0.0,7.0,0.0,14.0,26.0,106.0,61.0,18.0,0,row_1395,kc1,
25.0,5.0,5.0,4.0,51.0,227.43,0.09,10.8,21.06,2456.25,0.08,136.46,19.0,2.0,2.0,0.0,12.0,10.0,33.0,18.0,9.0,0,row_610,kc1,
23.0,3.0,1.0,3.0,55.0,241.58,0.1,9.9,24.4,2391.62,0.08,132.87,18.0,2.0,1.0,0.0,11.0,10.0,37.0,18.0,5.0,0,row_529,kc1,
23.0,1.0,1.0,1.0,37.0,165.0,0.31,3.19,51.76,525.93,0.05,29.22,13.0,0.0,2.0,0.0,6.0,16.0,20.0,17.0,1.0,0,row_659,kc1,
3.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_1041,kc1,
45.0,7.0,3.0,7.0,112.0,579.03,0.07,14.95,38.72,8659.15,0.19,481.06,31.0,6.0,1.0,1.0,14.0,22.0,65.0,47.0,13.0,0,row_1508,kc1,
87.0,9.0,1.0,9.0,212.0,1190.32,0.04,22.65,52.56,26954.95,0.4,1497.5,73.0,5.0,4.0,0.0,18.0,31.0,134.0,78.0,16.0,0,row_436,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_468,kc1,
2.0,1.0,1.0,1.0,6.0,15.51,0.4,2.5,6.2,38.77,0.01,2.15,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0,1.0,0,row_935,kc1,
1.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_1481,kc1,
5.0,2.0,1.0,1.0,17.0,68.0,0.22,4.5,15.11,306.0,0.02,17.0,3.0,0.0,0.0,0.0,9.0,7.0,10.0,7.0,3.0,0,row_1720,kc1,
50.0,4.0,3.0,4.0,165.0,926.43,0.08,12.57,73.68,11648.46,0.31,647.14,44.0,1.0,3.0,0.0,15.0,34.0,108.0,57.0,10.0,0,row_1312,kc1,
9.0,1.0,1.0,1.0,27.0,102.8,0.17,6.0,17.13,616.79,0.03,34.27,6.0,0.0,0.0,0.0,8.0,6.0,18.0,9.0,1.0,0,row_1489,kc1,
60.0,2.0,1.0,2.0,156.0,909.93,0.18,5.47,166.37,4976.76,0.3,276.49,57.0,0.0,1.0,0.0,8.0,49.0,89.0,67.0,3.0,0,row_613,kc1,
2.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,1,row_144,kc1,
51.0,13.0,8.0,13.0,138.0,713.45,0.05,20.13,35.44,14362.87,0.24,797.94,44.0,3.0,2.0,0.0,17.0,19.0,93.0,45.0,25.0,1,row_225,kc1,
2.0,1.0,1.0,1.0,8.0,22.46,0.5,2.0,11.23,44.92,0.01,2.5,0.0,0.0,0.0,0.0,4.0,3.0,5.0,3.0,1.0,0,row_1725,kc1,
31.0,6.0,5.0,6.0,95.0,456.7,0.07,14.63,31.23,6679.22,0.15,371.07,26.0,0.0,0.0,0.0,12.0,16.0,56.0,39.0,11.0,0,row_618,kc1,
4.0,1.0,1.0,1.0,3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.26,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0,row_1983,kc1,
42.0,5.0,3.0,5.0,107.0,539.75,0.1,10.0,53.98,5397.5,0.18,299.86,34.0,1.0,3.0,0.0,12.0,21.0,72.0,35.0,8.0,0,row_1517,kc1,
15.0,2.0,1.0,2.0,25.0,95.18,0.15,6.67,14.28,634.56,0.03,35.25,10.0,0.0,1.0,0.0,8.0,6.0,15.0,10.0,3.0,0,row_1150,kc1,
31.0,2.0,1.0,2.0,104.0,529.1,0.13,7.74,68.36,4095.2,0.18,227.51,21.0,1.0,4.0,0.0,9.0,25.0,61.0,43.0,3.0,0,row_362,kc1,
11.0,2.0,1.0,2.0,23.0,85.11,0.16,6.42,13.26,546.12,0.03,30.34,8.0,0.0,1.0,0.0,7.0,6.0,12.0,11.0,3.0,0,row_2089,kc1,
26.0,3.0,1.0,3.0,67.0,298.78,0.12,8.65,34.53,2585.61,0.1,143.65,21.0,0.0,3.0,0.0,9.0,13.0,42.0,25.0,5.0,0,row_2077,kc1,
7.0,2.0,1.0,2.0,15.0,53.77,0.2,5.0,10.75,268.87,0.02,14.94,5.0,0.0,0.0,0.0,8.0,4.0,10.0,5.0,3.0,0,row_921,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,1.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1639,kc1,
43.0,3.0,1.0,3.0,115.0,569.73,0.09,11.27,50.53,6423.73,0.19,356.87,35.0,2.0,4.0,0.0,11.0,20.0,74.0,41.0,5.0,1,row_5,kc1,
17.0,3.0,3.0,3.0,29.0,116.0,0.13,7.5,15.47,870.0,0.04,48.33,12.0,0.0,2.0,0.0,10.0,6.0,20.0,9.0,5.0,0,row_1185,kc1,
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_1401,kc1,
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_488,kc1,
39.0,9.0,7.0,7.0,137.0,708.28,0.05,21.6,32.79,15298.84,0.24,849.94,32.0,0.0,1.0,0.0,16.0,20.0,83.0,54.0,17.0,0,row_1529,kc1,
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,row_1959,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1637,kc1,
6.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,0.0,1.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_394,kc1,
11.0,1.0,1.0,1.0,29.0,113.3,0.21,4.81,23.54,545.26,0.04,30.29,6.0,0.0,1.0,0.0,7.0,8.0,18.0,11.0,1.0,0,row_1919,kc1,
12.0,1.0,1.0,1.0,35.0,143.06,0.22,4.55,31.44,650.93,0.05,36.16,6.0,0.0,0.0,0.0,7.0,10.0,22.0,13.0,1.0,0,row_1524,kc1,
17.0,2.0,1.0,2.0,25.0,92.51,0.16,6.4,14.45,592.07,0.03,32.89,12.0,0.0,3.0,0.0,8.0,5.0,17.0,8.0,3.0,0,row_501,kc1,
18.0,1.0,1.0,1.0,42.0,184.48,0.16,6.38,28.94,1176.04,0.06,65.34,10.0,1.0,3.0,0.0,9.0,12.0,25.0,17.0,1.0,0,row_607,kc1,
6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,row_1104,kc1,
44.0,8.0,7.0,5.0,111.0,613.12,0.06,18.06,33.95,11072.86,0.2,615.16,34.0,2.0,3.0,1.0,21.0,25.0,68.0,43.0,15.0,0,row_1037,kc1,
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,row_2003,kc1,
8.0,1.0,1.0,1.0,12.0,39.86,0.4,2.5,15.95,99.66,0.01,5.54,3.0,0.0,1.0,0.0,5.0,5.0,7.0,5.0,1.0,0,row_378,kc1,
35.0,5.0,3.0,4.0,83.0,415.0,0.09,10.61,39.13,4401.18,0.14,244.51,25.0,3.0,5.0,0.0,13.0,19.0,52.0,31.0,9.0,1,row_232,kc1,
46.0,5.0,5.0,4.0,109.0,583.97,0.06,17.27,33.81,10086.81,0.19,560.38,31.0,6.0,5.0,2.0,19.0,22.0,69.0,40.0,9.0,0,row_1470,kc1,
9.0,3.0,1.0,3.0,25.0,95.18,0.1,10.0,9.52,951.84,0.03,52.88,7.0,0.0,0.0,0.0,10.0,4.0,17.0,8.0,5.0,0,row_768,kc1,
4.0,1.0,1.0,1.0,3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.26,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0,row_1588,kc1,
73.0,12.0,1.0,9.0,130.0,741.06,0.05,19.71,37.59,14609.41,0.25,811.63,53.0,8.0,10.0,0.0,24.0,28.0,84.0,46.0,17.0,0,row_764,kc1,
76.0,14.0,8.0,14.0,193.0,1047.27,0.06,18.07,57.94,18928.42,0.35,1051.58,69.0,0.0,5.0,0.0,16.0,27.0,132.0,61.0,27.0,0,row_1267,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_685,kc1,
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1137,kc1,
97.0,11.0,8.0,8.0,216.0,1259.9,0.03,30.44,41.39,38352.97,0.42,2130.72,70.0,10.0,13.0,2.0,23.0,34.0,126.0,90.0,21.0,1,row_319,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1624,kc1,
5.0,1.0,1.0,1.0,9.0,27.0,0.33,3.0,9.0,81.0,0.01,4.5,2.0,0.0,0.0,1.0,6.0,2.0,7.0,2.0,1.0,0,row_774,kc1,
17.0,3.0,1.0,3.0,43.0,188.87,0.12,8.67,21.79,1636.87,0.06,90.94,15.0,0.0,0.0,0.0,12.0,9.0,30.0,13.0,5.0,0,row_782,kc1,
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_465,kc1,
15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,row_1127,kc1,
12.0,1.0,1.0,1.0,41.0,182.84,0.12,8.5,21.51,1554.11,0.06,86.34,10.0,0.0,0.0,0.0,11.0,11.0,24.0,17.0,1.0,1,row_249,kc1,
1.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_1704,kc1,
13.0,2.0,1.0,2.0,25.0,92.51,0.16,6.4,14.45,592.07,0.03,32.89,8.0,0.0,1.0,0.0,8.0,5.0,17.0,8.0,3.0,0,row_2034,kc1,
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_693,kc1,
12.0,2.0,1.0,2.0,22.0,81.41,0.14,7.2,11.31,586.15,0.03,32.56,9.0,0.0,1.0,0.0,8.0,5.0,13.0,9.0,3.0,1,row_124,kc1,
9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,row_1124,kc1,
10.0,2.0,1.0,2.0,18.0,66.61,0.29,3.5,19.03,233.13,0.02,12.95,5.0,1.0,0.0,2.0,7.0,6.0,12.0,6.0,3.0,0,row_819,kc1,
288.0,45.0,7.0,45.0,794.0,5228.46,0.02,44.9,116.45,234743.54,1.74,13041.31,262.0,9.0,15.0,0.0,23.0,73.0,509.0,285.0,89.0,1,row_286,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_688,kc1,
18.0,2.0,1.0,2.0,33.0,132.0,0.14,7.07,18.67,933.43,0.04,51.86,14.0,0.0,2.0,0.0,9.0,7.0,22.0,11.0,3.0,0,row_1378,kc1,
39.0,9.0,9.0,5.0,208.0,1233.59,0.03,35.34,34.9,43599.82,0.41,2422.21,29.0,0.0,8.0,0.0,29.0,32.0,130.0,78.0,17.0,1,row_120,kc1,
2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_1699,kc1,
2.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0,row_1553,kc1,
2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_1733,kc1,
4.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,2.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,1.0,0,row_630,kc1,
5.0,1.0,1.0,1.0,3.0,4.75,2.0,0.5,9.51,2.38,0.0,0.13,3.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0,row_1801,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1021,kc1,
131.0,20.0,7.0,12.0,340.0,2155.55,0.04,22.95,93.92,49471.62,0.72,2748.42,91.0,20.0,12.0,6.0,20.0,61.0,200.0,140.0,39.0,0,row_915,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1666,kc1,
