dataset_name,model,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,label,module_id,project_name,probability,prediction,decision_threshold,is_correct,error_type,feature_family,feature_set,text_feature_column,uses_commit_text,artifact_schema_version,artifact_stage,artifact_id,artifact_group_key,artifact_created_at,source_results_table,model_path,split_mode,split_manifest_path,feature_metadata_json,num_features,training_mode,selection_rank,selected_reason,commit_text,la,ld,nf,ns,nd,entropy,ndev,lt,nuc,age,exp,rexp,sexp,jitline_split,commit_id,ent,nrev,rtime,hcmt,self,app,aexp,arexp,rrexp,asexp,rsexp,asawr,rsawr,N,V,L,D,I,E,B,T
kc1,xgb,11.0,1.0,1.0,1.0,24.0,91.38,0.22,4.5,20.31,411.19,0.03,22.84,6.0,0.0,0.0,0.0,7.0,7.0,15.0,9.0,1.0,1,row_273,kc1,0.5560646653175354,1,0.4768067896366119,True,tp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,72.0,12.0,8.0,10.0,215.0,1269.98,0.04,23.42,54.22,29746.87,0.42,1652.6,53.0,6.0,10.0,1.0,21.0,39.0,128.0,87.0,23.0,1,row_291,kc1,0.7658806443214417,1,0.4768067896366119,True,tp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,16.0,1.0,1.0,1.0,43.0,175.76,0.16,6.27,28.02,1102.5,0.06,61.25,14.0,0.0,1.0,0.0,6.0,11.0,20.0,23.0,1.0,1,row_292,kc1,0.5205174088478088,1,0.4768067896366119,True,tp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,40.0,5.0,1.0,5.0,125.0,674.04,0.05,19.88,33.91,13396.54,0.22,744.25,28.0,0.0,10.0,0.0,18.0,24.0,72.0,53.0,9.0,1,row_293,kc1,0.6970707178115845,1,0.4768067896366119,True,tp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,100.0,7.0,3.0,6.0,362.0,2281.97,0.04,26.82,85.07,61212.81,0.76,3400.71,86.0,2.0,9.0,0.0,22.0,57.0,223.0,139.0,12.0,1,row_304,kc1,0.8557350635528564,1,0.4768067896366119,True,tp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,12.0,1.0,1.0,1.0,18.0,66.61,0.21,4.67,14.27,310.84,0.02,17.27,6.0,0.0,2.0,0.0,7.0,6.0,10.0,8.0,1.0,1,row_305,kc1,0.5560646653175354,1,0.4768067896366119,True,tp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,33.0,1.0,1.0,1.0,65.0,325.0,0.17,5.83,55.71,1895.83,0.11,105.32,24.0,1.0,1.0,0.0,8.0,24.0,30.0,35.0,1.0,1,row_316,kc1,0.6644142866134644,1,0.4768067896366119,True,tp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,10.0,1.0,1.0,1.0,18.0,66.61,0.4,2.5,26.64,166.52,0.02,9.25,5.0,0.0,0.0,0.0,5.0,8.0,10.0,8.0,1.0,1,row_317,kc1,0.4601234793663025,0,0.4768067896366119,False,fn,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,5.0,1.0,1.0,1.0,11.0,30.88,0.38,2.67,11.58,82.35,0.01,4.57,3.0,0.0,0.0,0.0,4.0,3.0,7.0,4.0,1.0,0,row_327,kc1,0.18120822310447693,0,0.4768067896366119,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,row_330,kc1,0.12679734826087952,0,0.4768067896366119,True,tn,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,12.0,1.0,1.0,1.0,19.0,63.12,0.29,3.5,18.03,220.91,0.02,12.27,8.0,0.0,2.0,0.0,5.0,5.0,12.0,7.0,1.0,0,row_339,kc1,0.5560646653175354,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,16.0,3.0,3.0,2.0,43.0,188.87,0.1,10.0,18.89,1888.7,0.06,104.93,12.0,0.0,2.0,0.0,12.0,9.0,28.0,15.0,5.0,0,row_342,kc1,0.5253049731254578,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,16.0,3.0,3.0,2.0,43.0,188.87,0.1,10.0,18.89,1888.7,0.06,104.93,12.0,0.0,2.0,0.0,12.0,9.0,28.0,15.0,5.0,0,row_343,kc1,0.5253049731254578,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,16.0,1.0,1.0,1.0,34.0,141.78,0.19,5.2,27.26,737.24,0.05,40.96,10.0,0.0,2.0,0.0,8.0,10.0,21.0,13.0,1.0,0,row_345,kc1,0.5205174088478088,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,35.0,6.0,5.0,6.0,85.0,412.93,0.09,11.38,36.3,4697.06,0.14,260.95,26.0,1.0,6.0,0.0,13.0,16.0,57.0,28.0,11.0,0,row_346,kc1,0.6431004405021667,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,14.0,2.0,1.0,2.0,30.0,122.62,0.17,5.78,21.22,708.49,0.04,39.36,10.0,0.0,1.0,0.0,8.0,9.0,17.0,13.0,3.0,0,row_347,kc1,0.5045662522315979,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,40.0,4.0,1.0,4.0,103.0,484.15,0.06,15.86,30.53,7677.16,0.16,426.51,32.0,0.0,1.0,0.0,12.0,14.0,66.0,37.0,7.0,0,row_348,kc1,0.6866015791893005,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,21.0,1.0,1.0,1.0,52.0,208.0,0.1,10.29,20.22,2139.43,0.07,118.86,15.0,0.0,4.0,0.0,9.0,7.0,36.0,16.0,1.0,0,row_352,kc1,0.6356534361839294,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,22.0,3.0,1.0,3.0,51.0,230.7,0.11,9.17,25.17,2114.77,0.08,117.49,18.0,1.0,1.0,0.0,11.0,12.0,31.0,20.0,5.0,0,row_361,kc1,0.6075274348258972,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,17.0,1.0,1.0,1.0,62.0,291.43,0.18,5.56,52.46,1619.04,0.1,89.95,12.0,0.0,0.0,0.0,8.0,18.0,37.0,25.0,1.0,0,row_366,kc1,0.5212072730064392,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,38.0,6.0,3.0,6.0,120.0,564.05,0.05,18.5,30.49,10434.98,0.19,579.72,34.0,0.0,2.0,0.0,13.0,13.0,83.0,37.0,11.0,0,row_372,kc1,0.6901252865791321,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,210.0,25.0,11.0,25.0,606.0,3820.09,0.03,32.93,115.99,125808.33,1.27,6989.35,179.0,11.0,17.0,0.0,19.0,60.0,398.0,208.0,49.0,0,row_376,kc1,0.8420212268829346,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,23.0,2.0,1.0,2.0,66.0,294.32,0.08,13.0,22.64,3826.19,0.1,212.57,14.0,0.0,4.0,0.0,11.0,11.0,40.0,26.0,3.0,0,row_379,kc1,0.5877915620803833,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,14.0,1.0,1.0,1.0,21.0,84.0,0.33,3.0,28.0,252.0,0.03,14.0,8.0,0.0,1.0,0.0,6.0,10.0,11.0,10.0,1.0,0,row_390,kc1,0.5205174088478088,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,20.0,1.0,1.0,1.0,57.0,257.83,0.23,4.38,58.94,1128.06,0.09,62.67,16.0,0.0,0.0,0.0,7.0,16.0,37.0,20.0,1.0,0,row_417,kc1,0.5574713349342346,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,14.0,1.0,1.0,1.0,20.0,69.19,0.3,3.33,20.76,230.63,0.02,12.81,9.0,0.0,3.0,0.0,5.0,6.0,12.0,8.0,1.0,0,row_419,kc1,0.5205174088478088,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kc1,xgb,15.0,1.0,1.0,1.0,13.0,41.21,0.64,1.57,26.22,64.76,0.01,3.6,12.0,0.0,0.0,0.0,2.0,7.0,2.0,11.0,1.0,0,row_421,kc1,0.5205174088478088,1,0.4768067896366119,False,fp,metrics_only,metrics_only,,False,paper-v1,error_analysis,kc1::xgb::tuned_best_table,kc1::xgb,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\kc1\xgb_candidate1.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\kc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
