dataset_name,model,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,label,module_id,project_name,probability,prediction,decision_threshold,is_correct,error_type,feature_family,feature_set,text_feature_column,uses_commit_text,artifact_schema_version,artifact_stage,artifact_id,artifact_group_key,artifact_created_at,source_results_table,model_path,split_mode,split_manifest_path,feature_metadata_json,num_features,training_mode,selection_rank,selected_reason,confidence,representative_group,top_shap_feature_1,top_shap_feature_2,top_shap_feature_3,top_shap_features,commit_text,la,ld,nf,ns,nd,entropy,ndev,lt,nuc,age,exp,rexp,sexp,jitline_split,commit_id,ent,nrev,rtime,hcmt,self,app,aexp,arexp,rrexp,asexp,rsexp,asawr,rsawr,N,V,L,D,I,E,B,T
openstack,lgbm,,,,,,,,,,,,,,,,,,,,,,0,40b98d32a0ed235cc01fe85b3f6498ad3fdd8d6a,openstack,0.01412678103068193,0,0.466785568870866,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,openstack::lgbm::training,openstack::lgbm,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\lgbm_openstack.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9858732189693181,tn,la,ent,nf,"la,ent,nf",bug lp:829064 removed the fetchfile ( ) and execute ( ) methods.. all tests are passing . change-id : if32dff06911e9224da2a31fbc53b92db1b7bb0ca,0.0,25.0,1.0,1.0,1.0,,1.0,,1.0,681895.0,,27.0,,test,40b98d32a0ed235cc01fe85b3f6498ad3fdd8d6a,0.0,1.0,106153.0,2.0,False,2.0,23.0,23.0,26.0,21.0,23.0,0.9166666666666666,1.0,,,,,,,,
openstack,lgbm,,,,,,,,,,,,,,,,,,,,,,0,1da15a50515255675c2d280edff9774a4059b628,openstack,0.014193137715281946,0,0.466785568870866,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,openstack::lgbm::training,openstack::lgbm,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\lgbm_openstack.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.985806862284718,tn,la,ent,nf,"la,ent,nf",remove unnecessary setting of xenapi module attribute this was moved to be class/instance attributes in a previous change and the module attribute no longer needs to be set . change-id : i413ba69444fdd2d246b060ef6280a547a3b46f76,5.0,15.0,1.0,1.0,1.0,,30.0,,80.0,60267.0,,719.0,,test,1da15a50515255675c2d280edff9774a4059b628,0.0,1.0,1938.0,3.0,False,3.0,533.0,533.0,719.0,508.0,662.0,0.3193224592220828,0.4159347553324968,,,,,,,,
openstack,lgbm,,,,,,,,,,,,,,,,,,,,,,0,470ccb85f2ecaff38973854e209f0fabdb117dc0,openstack,0.014469656664798816,0,0.466785568870866,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,openstack::lgbm::training,openstack::lgbm,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\lgbm_openstack.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9855303433352012,tn,la,ent,nf,"la,ent,nf",fixes a bug in xenapi tests where a string should be int change-id : i202fa5b20c78c02d1072bdae774d9f19e4044fe6,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,515060.0,,1337.0,,test,470ccb85f2ecaff38973854e209f0fabdb117dc0,0.0,1.0,2185.0,6.0,False,5.0,96.0,96.0,1337.0,91.0,1112.0,0.054054054054054,0.6539365452408931,,,,,,,,
openstack,lgbm,,,,,,,,,,,,,,,,,,,,,,0,145759f6ed2fb7ceefa640a1a7215099746d41ba,openstack,0.015218531291272609,0,0.466785568870866,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,openstack::lgbm::training,openstack::lgbm,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\lgbm_openstack.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9847814687087274,tn,la,ent,nf,"la,ent,nf","[ xenapi ] cooperatively yield during sparse copy on a resize down the sparse copy blocks other operations from running on the compute node , and can take a long time to finish . this patch adds a greenthread yield to not block other things from happening on the compute node . change-id : i1287a6a0bb3157ad0e5eafe53b02db21849650fa",1.0,0.0,1.0,1.0,1.0,,44.0,,171.0,232363.0,,1823.0,,test,145759f6ed2fb7ceefa640a1a7215099746d41ba,0.0,1.0,7341.0,2.0,False,2.0,100.0,100.0,1594.0,97.0,1608.0,0.0253754531330916,0.4166235111341274,,,,,,,,
openstack,lgbm,,,,,,,,,,,,,,,,,,,,,,0,c3797dc5e2532482327c5e8c94964b1d54e9c719,openstack,0.013796012180295837,0,0.466785568870866,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,openstack::lgbm::training,openstack::lgbm,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\lgbm_openstack.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9862039878197042,correct,la,ent,nf,"la,ent,nf","fix archivetestcase on postgresql test_archive_deleted_rows_no_id_column ( ) filters dnsdomain instances by value of 'deleted ' column ( which is of type boolean ) . integer value 1 is passed instead of boolean value true . this works great on mysql and sqlite , but fails on postgresql which is more strict when checking data types of passed values . blueprint : db-api-tests-on-all-backends change-id : i06c8ba323cff02804d0aef3bf56892c111f67226",1.0,1.0,1.0,1.0,1.0,,36.0,,85.0,254725.0,,2493.0,,test,c3797dc5e2532482327c5e8c94964b1d54e9c719,0.0,2.0,2061140.0,9.0,False,4.0,42.0,42.0,2030.0,15.0,2238.0,0.0028505255656511,0.3988954213433102,,,,,,,,
openstack,lgbm,,,,,,,,,,,,,,,,,,,,,,0,40b98d32a0ed235cc01fe85b3f6498ad3fdd8d6a,openstack,0.01412678103068193,0,0.466785568870866,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,openstack::lgbm::training,openstack::lgbm,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\lgbm_openstack.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9858732189693181,correct,la,ent,nf,"la,ent,nf",bug lp:829064 removed the fetchfile ( ) and execute ( ) methods.. all tests are passing . change-id : if32dff06911e9224da2a31fbc53b92db1b7bb0ca,0.0,25.0,1.0,1.0,1.0,,1.0,,1.0,681895.0,,27.0,,test,40b98d32a0ed235cc01fe85b3f6498ad3fdd8d6a,0.0,1.0,106153.0,2.0,False,2.0,23.0,23.0,26.0,21.0,23.0,0.9166666666666666,1.0,,,,,,,,
openstack,lgbm,,,,,,,,,,,,,,,,,,,,,,0,1da15a50515255675c2d280edff9774a4059b628,openstack,0.014193137715281946,0,0.466785568870866,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,openstack::lgbm::training,openstack::lgbm,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\lgbm_openstack.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.985806862284718,correct,la,ent,nf,"la,ent,nf",remove unnecessary setting of xenapi module attribute this was moved to be class/instance attributes in a previous change and the module attribute no longer needs to be set . change-id : i413ba69444fdd2d246b060ef6280a547a3b46f76,5.0,15.0,1.0,1.0,1.0,,30.0,,80.0,60267.0,,719.0,,test,1da15a50515255675c2d280edff9774a4059b628,0.0,1.0,1938.0,3.0,False,3.0,533.0,533.0,719.0,508.0,662.0,0.3193224592220828,0.4159347553324968,,,,,,,,
openstack,lgbm,,,,,,,,,,,,,,,,,,,,,,0,470ccb85f2ecaff38973854e209f0fabdb117dc0,openstack,0.014469656664798816,0,0.466785568870866,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,openstack::lgbm::training,openstack::lgbm,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\lgbm_openstack.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9855303433352012,correct,la,ent,nf,"la,ent,nf",fixes a bug in xenapi tests where a string should be int change-id : i202fa5b20c78c02d1072bdae774d9f19e4044fe6,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,515060.0,,1337.0,,test,470ccb85f2ecaff38973854e209f0fabdb117dc0,0.0,1.0,2185.0,6.0,False,5.0,96.0,96.0,1337.0,91.0,1112.0,0.054054054054054,0.6539365452408931,,,,,,,,
openstack,lgbm,,,,,,,,,,,,,,,,,,,,,,0,145759f6ed2fb7ceefa640a1a7215099746d41ba,openstack,0.015218531291272609,0,0.466785568870866,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,openstack::lgbm::training,openstack::lgbm,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\lgbm_openstack.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9847814687087274,correct,la,ent,nf,"la,ent,nf","[ xenapi ] cooperatively yield during sparse copy on a resize down the sparse copy blocks other operations from running on the compute node , and can take a long time to finish . this patch adds a greenthread yield to not block other things from happening on the compute node . change-id : i1287a6a0bb3157ad0e5eafe53b02db21849650fa",1.0,0.0,1.0,1.0,1.0,,44.0,,171.0,232363.0,,1823.0,,test,145759f6ed2fb7ceefa640a1a7215099746d41ba,0.0,1.0,7341.0,2.0,False,2.0,100.0,100.0,1594.0,97.0,1608.0,0.0253754531330916,0.4166235111341274,,,,,,,,
openstack,lgbm,,,,,,,,,,,,,,,,,,,,,,1,8eb7ca51c0bfda334eda8a25d599aa1d9cd21c22,openstack,0.046156855498343655,0,0.466785568870866,False,fn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,openstack::lgbm::training,openstack::lgbm,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\lgbm_openstack.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9538431445016563,incorrect,la,ent,nf,"la,ent,nf",treat invalid namespace call fixes bug 1060559 change-id : i29250100416b87f55781fb7e97339f6d3761513f,1.0,0.0,1.0,1.0,1.0,,8.0,,17.0,876880.0,,277.0,,test,8eb7ca51c0bfda334eda8a25d599aa1d9cd21c22,0.0,1.0,-21679992.0,2.0,False,3.0,239.0,239.0,275.0,229.0,230.0,0.625,0.6277173913043478,,,,,,,,
openstack,lgbm,,,,,,,,,,,,,,,,,,,,,,1,a67bce77e12b5af7fd5fae7946c96d483ecede92,openstack,0.06452283464576081,0,0.466785568870866,False,fn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,openstack::lgbm::training,openstack::lgbm,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\lgbm_openstack.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9354771653542392,incorrect,la,ent,nf,"la,ent,nf",switch agent report_interval option to float being able to set report_interval > 0 and < 1 makes it easier to consistently reproduce rpc race conditions . change-id : i4d907159147177e98b043e7e800aea5cf8c23103 related-bug : # 1224001,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,4240456.0,,811.0,,test,a67bce77e12b5af7fd5fae7946c96d483ecede92,0.0,1.0,159084.0,9.0,False,5.0,96.0,64.0,735.0,11.0,191.0,0.0294840294840294,0.4717444717444717,,,,,,,,
openstack,lgbm,,,,,,,,,,,,,,,,,,,,,,0,d4c3047ba4d46b3b6fe56940832e6e1142c2e441,openstack,0.9354264968690172,1,0.466785568870866,False,fp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,openstack::lgbm::training,openstack::lgbm,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\lgbm_openstack.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9354264968690172,incorrect,la,ent,nf,"la,ent,nf","embrane neutron plugin implements blueprint embrane-neutron-plugin this commit implements the main embrane plugin , which covers route and extratoute extensions . the plugin will rely on existing plugins for leveraging l2 networks , for now it only supports openvswitch and vlan networks , but more supports are to come if the model is approved ( or a different one is suggested ) . change-id : i90aff8ec4324bd3a7c59c411374db6a118d1a72b",849.0,0.0,28.0,1.0,9.0,,1.0,,1.0,339578.6071428572,,777.0,,test,d4c3047ba4d46b3b6fe56940832e6e1142c2e441,0.6801461625198627,20.0,3780834.0,25.0,False,2.0,0.0,0.0,736.0,0.0,86.0,0.0099009900990099,0.8613861386138614,,,,,,,,
openstack,lgbm,,,,,,,,,,,,,,,,,,,,,,0,bf882fbc4aa68cf0191bce70e622d81969617c02,openstack,0.9242367760914056,1,0.466785568870866,False,fp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,openstack::lgbm::training,openstack::lgbm,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\lgbm_openstack.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9242367760914056,incorrect,la,ent,nf,"la,ent,nf",vmware : create datastore utility functions the patch moves datastore interfaces from vmops and vm_util to a separate file - ds_util . this is part of the blueprint vmware-image-cache-management . in the past the datastore methods would poll the task to determine that it had completed . this has beem addressed by making the driver _poll_task return the task information . the patch set also solves the following bugs by checking if the filealreadyexistsexception exception is raised . this could be due to another process or thread creating the file . closes-bug : 1230047 closes-bug : 1254128 change-id : i788e33dbcb3dedc41831b976137607274b1c02ca,362.0,172.0,8.0,1.0,2.0,,67.0,,185.0,718732.875,,1418.0,,test,bf882fbc4aa68cf0191bce70e622d81969617c02,0.7534241766599217,50.0,6216709.0,88.0,False,5.0,1583.0,1380.0,1316.0,728.0,1393.0,0.1051948051948051,0.2011544011544011,,,,,,,,
openstack,lgbm,,,,,,,,,,,,,,,,,,,,,,0,f572a5eb93bff8b57b8a8a4aa92df86750c0843a,openstack,0.9157692434384372,1,0.466785568870866,False,fp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,openstack::lgbm::training,openstack::lgbm,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\lgbm_openstack.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9157692434384372,incorrect,la,ent,nf,"la,ent,nf","initial modular l2 plugin implementation . the modular l2 plugin uses drivers to support separately extensible sets of network types and of mechanisms for accessing networks of those types . this is an initial implementation that has been tested with the openvswitch and linuxbridge agents , and should also work with the hyperv agent . see quantum/plugins/ml2/readme for details . implements : blueprint modular-l2 change-id : ia8cae480180f0990af7d5e5e56f29eaeac205e0e",1241.0,0.0,21.0,1.0,5.0,,2.0,,6.0,127428.80952380953,,329.0,,test,f572a5eb93bff8b57b8a8a4aa92df86750c0843a,0.7920657143173802,9.0,-3204451.0,30.0,False,3.0,123.0,123.0,328.0,110.0,298.0,0.3008130081300813,0.8102981029810298,,,,,,,,
pc1,rf,152.0,21.0,4.0,5.0,,,,,,,,,150.0,62.0,39.0,2.0,26.0,73.0,243.0,187.0,41.0,1,row_15,pc1,0.8134109422215359,1,0.6894148190714491,True,tp,metrics_only,metrics_only,,False,paper-v1,error_analysis,pc1::rf::tuned_best_table,pc1::rf,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\pc1\rf_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\pc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.8134109422215359,tp,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.0,2850.62,0.03,33.3,85.6,94929.66,0.95,5273.87
pc1,rf,8.0,1.0,1.0,1.0,,,,,,,,,8.0,4.0,6.0,0.0,11.0,18.0,26.0,23.0,1.0,1,row_32,pc1,0.14326351482570035,0,0.6894148190714491,False,fn,metrics_only,metrics_only,,False,paper-v1,error_analysis,pc1::rf::tuned_best_table,pc1::rf,2026-06-27T05:31:34,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\results_table.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\metrics_tuned\pc1\rf_candidate2.joblib,saved_split,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\data\splits\pc1\manifest.json,"{'feature_family': 'metrics_only', 'num_features': 5}",5,tuned,1,Selected by recall then f1 using validation_threshold metrics within dataset under policy hybrid_validation_then_tuned,0.8567364851742997,fn,loc,branchCount,v_g,"loc,branchCount,v_g",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,238.04,0.14,7.03,33.87,1672.9,0.08,92.94
